id,image_path,purchase_date,rental_income,operating_expenses,purchase_price,vacancy_rate
315,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-09-14 14:15:08,5568.79,84997.3,174694.01,62.39
316,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2020-07-07 09:44:31,1889.28,140666.23,86138.8,35.53
317,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-11-28 11:00:06,916.47,135489.65,202592.15,22.85
318,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2022-11-09 20:05:26,7217.17,29301.54,106084.83,6.35
319,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2023-10-13 00:45:26,3444.96,1457.2,129062.58,15.61
320,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2019-08-25 16:42:24,1711.58,228454.34,73841.53,57.3
321,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2019-07-20 20:11:21,1905.03,109215.54,24464.65,38.23
322,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-11-13 13:16:17,1275.33,5458.31,52817.69,34.83
323,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2018-08-14 23:17:12,2540.0,91204.78,186633.49,27.25
324,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2022-06-26 01:26:47,5047.48,156376.08,113970.42,28.88
325,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-01-18 05:56:40,2072.32,189495.95,198822.71,71.36
326,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2023-12-29 13:10:22,512.55,138652.02,19671.03,70.12
327,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2020-01-08 16:19:14,4134.62,50559.88,88174.94,51.51
328,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2020-08-13 08:15:31,5798.65,192854.72,194440.95,34.18
329,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-12-04 13:11:42,3913.07,85227.92,139402.06,49.53
330,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2021-09-24 12:16:16,1404.52,77232.28,1896.94,89.96
331,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2022-07-09 00:41:53,2468.97,94631.5,223534.96,18.28
332,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2022-08-28 13:25:00,6286.12,163158.86,150094.56,48.75
333,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2024-02-15 13:34:23,1033.15,201765.3,289417.8,30.73
334,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2023-03-09 19:58:41,5621.38,106869.08,154721.74,90.55
335,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2022-12-05 08:17:27,6603.64,191174.64,85783.81,13.8
336,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2024-01-02 03:18:25,8337.18,79789.32,135933.49,44.96
337,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2019-01-28 17:48:13,3471.26,206523.49,209543.48,85.39
338,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2019-10-08 13:02:26,2901.39,164712.51,165408.47,70.09
339,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2021-12-28 15:49:01,1640.46,105896.93,124759.06,88.47
340,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-11-16 08:14:34,2635.26,179967.33,149662.87,33.13
341,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2019-05-25 09:41:36,2276.62,242449.33,58083.75,30.73
342,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2022-07-24 22:48:21,7190.0,242448.82,104738.74,22.42
343,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2020-10-04 04:14:03,1561.94,121378.4,271071.34,38.96
344,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2023-10-09 20:18:31,6427.09,81127.74,73884.52,40.43
345,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-09-30 17:53:52,6275.11,53210.53,78922.47,52.48
346,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-10-23 08:35:46,6125.6,10612.02,209597.01,13.94
347,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2019-07-24 00:16:12,1713.93,114159.65,44249.79,39.68
348,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-06-19 07:44:08,4900.56,17189.41,225111.12,1.99
349,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2019-07-04 22:41:37,6411.54,150437.77,50900.55,31.18
350,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-10-22 01:55:22,777.95,130796.69,162529.42,68.65
351,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-05-10 17:31:49,9152.06,190232.84,33868.69,82.68
352,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2022-10-12 13:55:12,1335.38,117309.5,242063.2,2.38
353,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2020-07-29 16:47:12,4160.68,116134.81,292414.96,53.01
354,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-03-16 20:35:59,2760.73,48513.15,45758.5,30.04
355,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2021-10-07 10:12:04,1705.65,180226.07,206361.59,44.98
356,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2019-08-25 13:33:40,1550.3,142294.24,87327.21,35.97
357,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2020-05-17 00:03:41,3016.13,100741.86,133190.98,25.22
358,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2022-01-08 23:02:13,3668.87,42056.0,119039.77,97.6
359,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2023-02-01 00:49:33,5026.49,60546.58,261919.44,81.02
360,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2021-09-03 09:32:03,1531.07,18230.59,188537.96,23.87
361,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-11-06 17:39:53,2695.83,148135.13,192659.66,35.47
362,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2018-10-11 07:26:02,640.5,171091.93,96379.12,98.34
363,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2019-01-10 07:09:56,4988.84,220316.89,125892.74,44.78
364,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-02-18 19:07:43,3132.35,139745.32,226154.39,77.22
365,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2019-03-23 19:47:28,7336.52,162773.38,218971.2,60.24
366,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2024-02-22 19:03:15,8805.65,19623.8,165053.48,83.32
367,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2018-05-03 16:25:12,8067.19,137256.79,260388.41,25.0
368,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-11-14 19:53:12,5010.2,215500.24,274677.63,41.77
369,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-12-04 13:45:11,5819.26,202678.01,173093.22,31.1
370,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-04-23 07:28:31,4695.87,215217.89,265733.69,97.85
371,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2022-08-25 11:03:52,3505.46,79658.62,228204.18,81.55
372,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2020-11-29 09:49:51,1756.47,212887.93,121071.6,79.13
373,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2019-05-05 10:19:23,9041.43,43624.07,294133.73,57.47
374,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2023-05-10 02:01:33,449.07,78588.02,294827.43,42.61
375,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2018-09-04 23:49:09,5209.1,68543.5,202104.33,37.17
376,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2018-06-30 03:08:40,9441.25,24272.76,67428.08,79.12
377,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2023-10-08 23:37:12,3257.13,50099.47,123299.61,60.83
378,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2020-09-03 19:43:51,1977.75,111252.61,55251.13,20.88
379,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2023-06-11 14:15:04,6368.22,133841.5,189005.05,80.79
380,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-01-09 23:37:35,2514.32,80149.91,249313.74,64.71
381,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-03-24 02:07:22,5703.27,203015.1,248248.59,83.45
382,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2020-12-18 07:58:07,3074.99,131068.67,44647.48,91.98
383,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2019-01-30 20:13:28,2069.69,177473.05,220172.34,19.25
384,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2018-09-26 02:24:43,624.7,220418.26,237158.24,75.71
385,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2020-08-23 09:39:12,4395.9,184022.09,125805.28,36.25
386,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2023-03-21 10:08:48,2298.46,244594.69,170175.56,95.89
387,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2021-10-28 15:52:59,3594.86,154231.61,12859.49,26.22
388,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-04-27 06:27:23,5933.78,37737.29,278715.34,28.04
389,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2023-05-24 21:01:43,8853.82,183804.81,47495.63,56.48
390,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2021-04-02 16:37:25,929.4,137487.03,12566.76,12.03
391,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2018-05-24 10:59:38,7727.65,167538.41,62185.79,34.58
392,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2019-10-27 19:47:40,1240.47,203585.44,133790.22,23.72
393,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2021-02-05 19:27:12,8415.59,230832.5,164709.4,47.49
394,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2023-04-02 20:42:33,8879.29,232126.58,222224.05,47.08
395,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2018-07-28 06:15:27,9232.39,171751.13,289905.76,27.46
396,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2023-10-09 02:14:26,1888.98,199606.45,71446.26,5.87
397,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2018-04-17 07:48:51,1419.82,240074.59,295380.43,66.36
398,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2021-12-24 10:57:32,6057.98,199439.2,1613.51,67.49
399,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2020-01-28 21:59:27,1261.37,102942.01,129148.93,56.2
400,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2021-02-03 20:12:55,5228.34,80760.71,181457.59,26.83
401,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-06-05 06:28:10,474.28,155253.27,107316.75,68.87
402,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2019-10-26 00:56:44,183.61,243740.35,10645.3,74.12
403,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-01-04 17:28:34,3185.57,229470.33,189273.83,15.09
404,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2021-04-20 05:17:05,6141.81,84204.49,286269.66,36.55
405,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2019-01-18 12:41:29,2001.98,199773.76,128099.04,16.56
406,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2018-12-24 15:44:46,5808.89,65121.48,298590.48,64.09
407,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2022-07-23 18:11:04,2352.06,243798.96,22273.54,56.34
408,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-12-01 02:18:15,3916.65,57137.21,5806.51,90.34
409,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2022-03-17 23:19:09,9610.8,149672.1,55577.14,17.86
410,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-05-02 17:51:49,6246.19,103431.5,93141.11,70.94
411,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2019-05-20 10:45:04,9363.34,10167.56,138330.75,59.19
412,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2021-09-24 20:24:43,9198.8,119261.62,175645.33,82.06
413,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-11-14 14:38:43,6110.01,194741.96,249431.9,42.5
414,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2018-11-25 03:38:22,5923.9,143537.03,13999.39,40.95
415,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2018-09-04 15:21:44,2653.08,210730.47,196894.84,25.62
416,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2019-12-17 00:57:02,4442.45,15632.67,102626.74,87.1
417,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-11-05 16:22:06,1911.24,194178.26,280816.39,92.35
418,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2021-05-13 12:12:20,3638.9,76537.07,113957.66,57.33
419,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2020-09-15 00:31:09,3581.13,186658.73,279055.6,22.93
420,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2022-02-14 07:04:49,8858.28,109704.22,215706.56,74.94
421,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2019-12-19 05:46:05,9876.55,122443.01,123023.53,34.21
422,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2023-03-31 12:33:47,4642.81,162159.27,244302.02,55.6
423,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2022-11-30 09:36:23,4258.76,159418.27,209987.55,8.4
424,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2019-10-22 16:45:24,5538.97,188417.94,149098.46,56.33
425,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2018-05-20 12:51:46,2124.27,225244.31,52225.01,91.73
426,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2023-12-26 00:55:00,5803.95,148585.33,269410.24,46.13
427,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2018-10-13 02:34:59,6650.11,120673.13,160449.92,61.09
428,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-10-28 08:24:33,9348.88,168436.55,55366.61,59.67
429,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-09-27 10:25:46,8959.32,49284.16,20154.55,64.36
430,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-07-04 03:32:08,1928.87,179006.29,230542.78,30.49
431,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2020-01-15 16:27:06,6980.78,175310.91,43849.6,83.0
432,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2023-10-16 23:54:07,7738.57,45424.4,42841.2,38.97
433,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2022-01-30 18:37:50,7614.71,177898.88,124191.97,64.24
434,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2021-08-20 05:54:52,62.8,64390.85,160455.38,80.67
435,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-12-03 08:11:48,9185.75,167368.94,238550.17,34.35
436,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2022-12-13 17:48:18,220.77,42340.77,232170.21,18.14
437,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2019-06-22 00:58:06,4454.96,189566.46,53299.11,64.7
438,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2022-04-12 12:32:08,3777.96,148293.41,254383.03,19.76
439,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2022-01-13 14:40:46,5656.96,154595.02,265624.32,3.76
440,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2019-05-01 07:42:19,5479.66,150494.8,163018.99,47.48
441,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2018-08-05 09:36:17,279.99,150247.63,268840.87,85.65
442,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-09-13 22:10:55,5746.33,245325.53,119068.34,2.45
443,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2019-05-14 00:49:42,1833.38,218590.37,252656.54,10.75
444,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2018-07-16 11:34:40,101.84,54265.79,128043.78,54.09
445,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-06-25 23:55:15,413.01,159969.85,64304.2,84.83
446,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2019-06-19 18:57:13,8449.25,212737.47,164508.22,38.71
447,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-05-12 03:48:52,9699.28,143505.01,22074.18,75.51
448,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2018-10-21 12:33:53,6521.47,25185.07,250833.06,88.8
449,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2023-04-14 13:04:54,293.48,58852.43,272631.59,26.29
450,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-06-21 21:33:13,6579.93,66593.46,128630.17,38.13
451,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-09-21 20:20:51,5176.0,140244.52,222302.71,94.86
452,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2021-05-18 20:08:36,4158.95,94441.83,4878.38,10.54
453,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2023-12-02 17:34:00,6492.25,6309.46,82088.88,53.84
454,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2019-06-26 22:56:41,4270.09,70999.4,98571.04,5.59
455,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2022-07-17 06:37:22,7856.15,655.19,249613.95,0.03
456,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-04-28 10:32:04,772.79,159940.49,55109.4,31.87
457,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-05-20 14:10:52,1372.53,246688.4,265119.65,41.51
458,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2019-09-04 14:34:13,3084.21,30888.67,183761.59,61.83
459,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2021-03-17 11:17:45,1194.94,229198.06,114580.26,27.55
460,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2020-01-05 02:10:12,462.87,63491.65,261830.1,46.05
461,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2019-02-05 09:57:34,4079.29,32590.18,191332.11,16.88
462,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2020-05-05 12:41:53,2917.1,231851.97,293677.3,56.61
463,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2019-01-02 23:41:42,4985.18,46216.33,141336.17,64.81
464,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2020-11-21 16:01:32,8993.68,222102.58,183954.87,65.66
465,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-01-17 06:40:05,7971.81,97563.16,122587.13,60.25
466,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-11-26 12:28:24,5396.57,138321.8,251177.41,28.3
467,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2020-07-27 05:01:44,1900.56,69.41,248162.44,51.77
468,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2023-11-16 19:59:09,3716.6,11473.43,93465.04,46.0
469,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2024-01-30 13:09:00,5191.12,136219.46,110149.59,73.94
470,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2019-05-10 11:05:46,2055.77,90294.39,84544.08,25.98
471,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-09-18 06:22:00,2258.88,141408.57,159935.33,37.98
